file_name,column_name,missing_percentage,zero_percentage,is_removed,removal_reason
whale_transaction_volume_100k_usd_to_inf.csv,hegic_whale_transaction_volume_100k_usd_to_inf,0.0,95.74759945130316,True,高零值
whale_transaction_volume_100k_usd_to_inf.csv,insure_whale_transaction_volume_100k_usd_to_inf,0.0,99.58847736625515,True,高零值
whale_transaction_volume_100k_usd_to_inf.csv,unizen_whale_transaction_volume_100k_usd_to_inf,0.0,82.3045267489712,True,高零值
whale_transaction_volume_100k_usd_to_inf.csv,bella-protocol_whale_transaction_volume_100k_usd_to_inf,0.0,75.58299039780522,True,高零值
whale_transaction_volume_100k_usd_to_inf.csv,wrapped-nxm_whale_transaction_volume_100k_usd_to_inf,0.0,95.33607681755831,True,高零值
whale_transaction_volume_100k_usd_to_inf.csv,whiteheart_whale_transaction_volume_100k_usd_to_inf,0.0,98.35390946502058,True,高零值
whale_transaction_volume_100k_usd_to_inf.csv,chainflip_whale_transaction_volume_100k_usd_to_inf,0.0,50.34293552812071,True,高零值
whale_transaction_volume_100k_usd_to_inf.csv,melon_whale_transaction_volume_100k_usd_to_inf,0.0,69.1358024691358,True,高零值
whale_transaction_volume_100k_usd_to_inf.csv,orderly-network_whale_transaction_volume_100k_usd_to_inf,13.991769547325102,64.60905349794238,True,"高缺失值, 高零值"
whale_transaction_volume_100k_usd_to_inf.csv,paraswap_whale_transaction_volume_100k_usd_to_inf,0.0,89.98628257887518,True,高零值
whale_transaction_volume_100k_usd_to_inf.csv,polkastarter_whale_transaction_volume_100k_usd_to_inf,0.0,72.0164609053498,True,高零值
whale_transaction_volume_100k_usd_to_inf.csv,perpetual-protocol_whale_transaction_volume_100k_usd_to_inf,0.0,52.2633744855967,True,高零值
whale_transaction_volume_100k_usd_to_inf.csv,badger-dao_whale_transaction_volume_100k_usd_to_inf,0.0,31.275720164609055,False,
whale_transaction_volume_100k_usd_to_inf.csv,alchemix_whale_transaction_volume_100k_usd_to_inf,0.0,58.43621399176955,True,高零值
whale_transaction_volume_100k_usd_to_inf.csv,harvest-finance_whale_transaction_volume_100k_usd_to_inf,0.0,41.01508916323731,False,
whale_transaction_volume_100k_usd_to_inf.csv,lever_whale_transaction_volume_100k_usd_to_inf,0.0,60.7681755829904,True,高零值
whale_transaction_volume_100k_usd_to_inf.csv,seth_whale_transaction_volume_100k_usd_to_inf,0.0,64.33470507544583,True,高零值
whale_transaction_volume_100k_usd_to_inf.csv,stake-dao_whale_transaction_volume_100k_usd_to_inf,0.0,93.68998628257887,True,高零值
whale_transaction_volume_100k_usd_to_inf.csv,synfutures_whale_transaction_volume_100k_usd_to_inf,32.92181069958848,60.08230452674898,True,"高缺失值, 高零值"
whale_transaction_volume_100k_usd_to_inf.csv,quickswap_whale_transaction_volume_100k_usd_to_inf,0.0,96.84499314128944,True,高零值
whale_transaction_volume_100k_usd_to_inf.csv,inverse-finance_whale_transaction_volume_100k_usd_to_inf,0.0,80.10973936899863,True,高零值
whale_transaction_volume_100k_usd_to_inf.csv,tokemak_whale_transaction_volume_100k_usd_to_inf,0.0,85.87105624142661,True,高零值
whale_transaction_volume_100k_usd_to_inf.csv,ribbon-finance_whale_transaction_volume_100k_usd_to_inf,0.0,57.338820301783265,True,高零值
whale_transaction_volume_100k_usd_to_inf.csv,ramp_whale_transaction_volume_100k_usd_to_inf,0.0,99.45130315500685,True,高零值
whale_transaction_volume_100k_usd_to_inf.csv,cryptex-finance_whale_transaction_volume_100k_usd_to_inf,0.0,90.53497942386831,True,高零值
whale_transaction_volume_100k_usd_to_inf.csv,kryll_whale_transaction_volume_100k_usd_to_inf,0.0,90.26063100137173,True,高零值
whale_transaction_volume_100k_usd_to_inf.csv,airswap_whale_transaction_volume_100k_usd_to_inf,0.0,82.03017832647463,True,高零值
whale_transaction_volume_100k_usd_to_inf.csv,orion-protocol_whale_transaction_volume_100k_usd_to_inf,0.0,60.90534979423868,True,高零值
whale_transaction_volume_100k_usd_to_inf.csv,aura-finance_whale_transaction_volume_100k_usd_to_inf,0.0,75.30864197530865,True,高零值
