datetime,uniswap_amount_in_top_holders,aave_amount_in_top_holders,lido-dao_amount_in_top_holders,frax-share_amount_in_top_holders,dydx_amount_in_top_holders,balancer_amount_in_top_holders,chainlink_amount_in_top_holders,dai_amount_in_top_holders,ondo-finance_amount_in_top_holders,maker_amount_in_top_holders,injective-protocol_amount_in_top_holders,dexe_amount_in_top_holders,raydium_amount_in_top_holders,pendle_amount_in_top_holders,telcoin_amount_in_top_holders,olympus_amount_in_top_holders,frax_amount_in_top_holders,1inch_amount_in_top_holders,convex-finance_amount_in_top_holders,0x_amount_in_top_holders,stargate-finance_amount_in_top_holders,yearn-finance_amount_in_top_holders,lcx_amount_in_top_holders,band-protocol_amount_in_top_holders,sushi_amount_in_top_holders,cow-protocol_amount_in_top_holders,loopring_amount_in_top_holders,clearpool_amount_in_top_holders,uma_amount_in_top_holders,orbs_amount_in_top_holders,api3_amount_in_top_holders,rocket-pool_amount_in_top_holders,compound-ether_amount_in_top_holders,marlin_amount_in_top_holders,tellor_amount_in_top_holders,numeraire_amount_in_top_holders,liquity_amount_in_top_holders,dia-data_amount_in_top_holders,oraichain-token_amount_in_top_holders,magic-internet-money_amount_in_top_holders,coin98_amount_in_top_holders,bancor_amount_in_top_holders,dodo_amount_in_top_holders,keep-network_amount_in_top_holders,liquity-usd_amount_in_top_holders,smardex_amount_in_top_holders,kujira_amount_in_top_holders,ampleforth_amount_in_top_holders,compound-usd-coin_amount_in_top_holders,hashflow_amount_in_top_holders,stafi_amount_in_top_holders,degate_amount_in_top_holders,hegic_amount_in_top_holders,insure_amount_in_top_holders,unizen_amount_in_top_holders,bella-protocol_amount_in_top_holders,wrapped-nxm_amount_in_top_holders,whiteheart_amount_in_top_holders,melon_amount_in_top_holders,paraswap_amount_in_top_holders,polkastarter_amount_in_top_holders,perpetual-protocol_amount_in_top_holders,badger-dao_amount_in_top_holders,alchemix_amount_in_top_holders,harvest-finance_amount_in_top_holders,lever_amount_in_top_holders,seth_amount_in_top_holders,stake-dao_amount_in_top_holders,quickswap_amount_in_top_holders,inverse-finance_amount_in_top_holders,tokemak_amount_in_top_holders,ribbon-finance_amount_in_top_holders,ramp_amount_in_top_holders,cryptex-finance_amount_in_top_holders,kryll_amount_in_top_holders,airswap_amount_in_top_holders,orion-protocol_amount_in_top_holders,aura-finance_amount_in_top_holders
2024-05-28 00:00:00+00:00,508479317.1801255,8867800.383547805,529424876.7192455,78092044.05820069,866529203.6351327,35243393.14119765,313363315.0841,1525061.3583298533,8768801137.699833,412888.75926571386,87305464.18780342,56651686.56791742,10853994.33003,178691880.70292094,80086652441.35,22139037.282831702,528111630.6935425,816201375.0669498,88427579.1080106,520884534.3537364,680559702.8569548,15738.9358704983,301888785.71154934,84353142.45265773,147228294.8406466,862263894.6477046,607259451.17749,669792703.0453563,91416287.96075806,9282977102.5007,99956372.16960938,33394209.560624607,3596942.24112596,6449836959.853964,1819425.407262948,9997996.837123085,81335365.96705686,150599762.3635867,84066849.9855888,180114514.54014722,388115866.8030851,78147325.5334094,838718468.1518438,951419068.5960938,87044365.9197187,8594435351.595943,1.1579208923731621e+71,120200955.5523832,1710402792.536646,813932704.4185771,36835885.84432267,917697182.1878506,2878585309.8246865,85803429441.28941,828978784.2671095,90652052.5782206,691257.1643218538,8697.83960685567,1496412.092004338,1495571489.8360655,67531233.84809355,105229160.87901224,13423891.44698742,2145944.31981992,477650.40624014614,31001977624.201057,10509.78288916937,51700044.04884647,987167.733731824,423601.37809423753,82699937.43480857,879353190.467622,985099697.8440706,7263471.483856821,24291116.757644262,417662732.8671,49206908.118535236,66062920.10257808
2024-05-29 00:00:00+00:00,508484530.56522965,8871425.411428142,529424876.7192455,77952305.25743726,866802916.2268037,35281996.77091401,313363315.0841,1525061.3583298533,8765768931.873821,413064.46189787297,87307990.26360342,56650917.72699492,10853994.33003,178691507.27980912,80086652441.35,22139842.24762362,527045139.5154171,784034652.159683,88503555.6377782,519481959.3065429,681224927.440202,15691.8018533915,301885166.927948,84424638.26903552,147123037.44835252,862231694.3561867,607434167.2721686,668930878.6130583,91438397.35113113,9286043902.83988,100345905.03868525,33390608.446070105,3602415.8570508696,6449836959.853964,1817245.5563239376,9999197.662489334,81294052.01971522,150586917.3635867,84070331.58341032,180110255.86979535,388134912.225248,78041206.94613941,839481558.7068034,945780321.3064394,87026348.60313039,8594119392.619053,1.1579208923731621e+71,121015238.20058818,1702443509.1358175,813625542.9885942,36851963.63858686,917697182.1878506,2878585309.8246865,85802942710.26027,828970220.0771095,90528550.3041033,691257.1643218538,8697.90118237952,1465739.1130382994,1495952303.9111657,67582741.77042532,105207019.2061078,13384754.104161495,2145240.406756324,478793.1197744468,30822462827.47047,10509.78288916937,51706541.18215428,987176.9442430364,424279.67592958704,82746124.41479036,902107474.502002,985087541.2759806,7263471.483856821,24291116.757644262,417565925.7566,49206704.61785343,66536420.90749752
2024-05-30 00:00:00+00:00,508604953.4572329,8874258.694919644,529424876.7192455,78011232.03877656,866923367.0801846,35295331.47770043,313363315.0841,1525061.3583298533,8760925825.367332,412574.0683131866,87307911.82410343,56650910.58699491,10853994.33003,178674880.36562842,80086652441.35,22136449.52611299,527557718.6747893,808589298.7679882,88229184.78364664,516479361.6565429,731656802.2471625,15787.929533112949,288930703.49008816,84435043.57035509,146393256.87852603,862078380.0442966,603300162.890067,666860683.5023873,91443041.60403278,9290491007.417044,100476285.7721388,33385617.75986009,3602415.8570508696,6449498780.833739,1818177.9696573927,9999197.662489334,81284033.52466223,150596983.3635867,84069570.57349132,180122798.16801676,388140953.4517479,77764188.26609531,839477874.6649903,945779580.3064394,87185346.85586089,8593992303.07935,1.1579208923731621e+71,121027512.20380732,1702109803.4998317,816605005.3294066,36807172.18049588,917804973.8547416,2878585309.8246865,85802933506.94984,828763773.3971095,90575842.1014692,691257.1643218538,8697.915182379522,1464741.7569920542,1498127256.5556688,67540210.76653671,105232059.08220416,13251119.386067145,2146677.5414725877,479989.1406866168,31103046933.505302,10509.78288916937,51706859.47211127,987206.0726860834,424218.0472990226,82787104.56055968,906869366.5870172,985112030.9473864,7263471.483856821,24291116.757644262,417665270.9193,49234048.62940546,66355290.23253018
2024-05-31 00:00:00+00:00,507571757.4639248,8853225.896078749,529424876.7192455,77988200.19791335,867197420.85067,35317723.61165945,313363315.0841,1525061.3583298533,8755852204.191717,412369.14588641375,87304600.37120342,56650910.58699491,10853983.33003,178751142.34712538,80086652441.35,22135758.10323799,526975274.6818415,809569862.6914682,88210973.30720237,516479261.6565429,738630012.5237455,15786.71457637295,288792967.0723283,84437286.25728905,147572466.77992418,861341739.0872507,592341480.521804,666449620.1759435,91455339.25601427,9298461583.953749,100494281.50612514,33382527.153673157,3602415.8570508696,6363473646.739739,1816636.152129043,10003073.720289351,81303121.98930047,150600745.59358668,84069878.71726851,180116668.6374409,388131652.3167479,77446541.03703749,839488479.8980904,945827602.5244396,87259440.12877041,8596386971.18429,1.1579208923731621e+71,120979168.13469042,1694594699.5796127,816490487.2845929,36783081.79795426,917817678.8748288,2878858028.883984,85803050738.70486,828768265.7451096,90434858.41385606,691257.1643218538,8697.915182379522,1461561.559334764,1499016157.944621,67566502.88588992,105249893.22899014,13263587.659595491,2154548.6155680865,480659.10657740326,31142720473.486073,10509.882498725145,51721356.03768769,987137.9912945502,421002.0472990226,82991024.10154226,912209909.6395591,985114998.6361276,7263471.483856821,24291116.757644262,417625219.8993,48343167.77240546,66508212.99146662
2024-06-01 00:00:00+00:00,507324342.31858057,8852001.297258917,529424876.7192455,77949549.97341803,867338729.8801212,35218855.05811526,313363315.0841,1525061.3583298533,8754053744.899689,412626.2170837613,87307034.89290342,56650910.58699491,10853983.33003,178674578.06984615,80086652441.35,22135456.257942885,527206441.2034313,809632039.4686519,88162257.17646171,516510579.3245955,737959058.0636125,15719.084158552949,289279949.5322021,84424791.0749424,147596517.5487241,861380464.6602349,596315049.3966787,666760871.8126419,91457646.52772906,9299200324.234016,100518714.89320834,33384501.34925235,3602415.8570508696,6363340601.390869,1816893.2247556827,10003073.720289351,81337418.79096337,150593155.83250874,84071998.32844822,180138432.58675477,388117822.1027479,77478435.32517102,839221566.6551045,945835169.7782196,87658698.74937311,8597573090.974209,1.1579208923731621e+71,120926617.92522644,1690984647.6727989,816497156.8498102,37147063.40465326,917830293.2469176,2879081247.110132,85803018126.18433,828758130.0889063,90580355.69694518,691257.1643218538,8697.93518237952,1460483.309332214,1497855026.1223433,67572001.21499553,105249722.7869473,13314468.532929434,2154142.5295414925,480856.5147943218,30976421208.169773,10509.882498725145,51741540.770237476,987147.0951472034,420649.28003988054,82947726.60998033,912356964.6480832,985117092.1991276,7263471.483856821,24291116.757644262,417208987.7733,48343167.77240546,66696875.34521743
2024-06-02 00:00:00+00:00,507264086.2975936,8852161.439489443,529424876.7192455,78002452.73170616,867370050.036335,35238274.684425026,313363315.0841,1525061.3583298533,8750780191.032558,412880.1059007612,87300480.23510341,56650910.58699491,10853983.33003,178742578.44608632,80086652441.35,22134485.58994356,517571375.73185456,810800101.8423597,88174289.57095858,516506070.3245955,738562186.3352857,15719.084158552949,289206573.5535423,84445456.27780753,147543001.089183,861324427.0811062,595965148.898614,669064667.4992476,91472154.86310038,9287994994.258596,100242243.05181614,33399098.71407341,3602415.8570508696,6442208422.3127,1815718.5339852828,10004515.737565404,81177205.7586791,150594879.83250874,84072446.05259895,180134899.80019534,374658825.1020464,77390691.0623208,839190665.1645548,945834258.5712306,87669821.8007619,8594318002.079409,1.1579208923731621e+71,120938647.5396792,1689333612.598655,816430880.7677372,37147063.40465325,917977947.5287428,2879097757.1599975,85803072126.25107,829642531.7091048,90646268.02694418,691257.1643218538,8699.371746770525,1461702.590534708,1498320418.3129165,67554375.30282818,105192905.26763836,13328265.355211576,2156361.561860922,480834.378581341,30958046726.67057,10509.882498725145,51736234.04822712,987142.3633228028,420564.2324921665,83002413.12255752,912306768.9807348,985117092.1991276,7263471.483856821,24291116.757644262,417369452.4067,48343120.05540084,66724157.9180939
2024-06-03 00:00:00+00:00,507255105.8686405,8846020.816348823,529424876.7192455,78000064.01344863,867529880.6126816,35298899.90979822,313363315.0841,1525061.3583298533,8746247609.571138,413174.6234605052,87295180.27370343,56650910.58699491,10853983.33003,178672844.9358266,80086652441.35,22143150.37723518,517344844.4281115,810887507.5422275,88342815.33671547,514327435.65789366,739116042.328397,15721.414824512947,288582745.5899282,84491638.5402043,147427006.9310182,861030750.79022,594693632.9584903,669102010.2275133,91474425.95678136,9294256366.657766,100271345.40393008,33416630.00041337,3602415.8570508696,6442208422.3127,1823497.6371789144,10004515.737565404,81417595.4761096,150597108.17948046,84075930.84937538,180139035.89446715,374574528.25271314,77270935.35611278,839171335.8368146,945844630.4352309,78867471.75590758,8596594592.633446,1.1579208923731621e+71,120885106.17647085,1675828095.5583527,816330315.5146463,37261185.437173866,918092767.9281678,2879598849.450116,85803264500.78745,829691607.7903566,90477149.19037063,691257.1643218538,8699.440345733798,1461236.6877846578,1493813608.1513233,67827000.44478726,105194492.79282872,13379802.56819471,2157023.3375838683,481098.51394857105,30960401231.518932,10509.882498725145,51736245.63916485,987160.258635131,420200.99931128,82482316.09682524,912972029.4606996,985118762.5893462,7263471.483856821,24291116.757644262,417252944.6769,48343120.05540084,66784976.58511454
2024-06-04 00:00:00+00:00,507408525.37964046,8845691.098039115,529424876.7192455,77838108.44157708,867775247.7447565,35315550.785026684,313363315.0841,1525061.3583298533,8688394009.501966,412828.4148879946,87272113.04460342,56650910.58699491,10853983.33003,178655519.66505837,80086652441.35,22128869.22841221,517144529.4865104,809841542.9443324,88823696.14632079,512711225.3419581,739137464.941763,15720.414824512947,288363327.8090156,84498486.01807064,147160443.1198241,861190476.0860832,594506197.5366898,671655022.1954273,91477952.50041318,9297055707.690414,100332635.23465373,33417888.96132397,3602415.8570508696,6441708422.3127,1838332.8898560645,10004515.737565404,81074475.35254788,150576308.90248045,84081519.0709483,180130973.03033742,389777858.74484015,77218777.2472257,839078907.7960514,945845787.2369604,61078078.27121692,8597760795.090784,1.1579208923731621e+71,121183343.69637898,1669946263.0272377,815691009.7982935,36679384.85511899,918092767.9281678,2879598849.450116,85803246397.52895,829801697.4346998,90310227.6985696,681257.1643218538,8700.248199876429,1460857.2839706978,1493800417.0427177,67836506.16303547,105166578.06854422,13368294.04929882,2154536.612821219,480947.223728628,30773535321.96108,10509.882498725145,51726051.10921055,987162.37602661,420405.4166355547,82481369.2849734,914746257.0457792,985119757.6470288,7263471.483856821,24291116.757644262,417187489.2728,49724152.87807065,67077151.71083812
2024-06-05 00:00:00+00:00,507543924.4865896,8847276.790141081,534262612.9922455,77795924.65386923,868672533.3689364,35395972.110997364,313363315.0841,1525061.3583298533,8693460684.563793,412608.77533022297,87299039.23930342,56676439.09286383,10856381.691227,178758357.44725075,80086652441.35,22148906.727746252,516328734.50387335,810184018.733194,88847360.04396291,513145683.01466185,740157178.7318687,15717.24781185681,288075405.2412717,84471095.42661688,147131740.86690265,861175828.7448997,591782181.0557201,671243499.0301174,91478792.41864786,9304281554.5857,99933913.94233292,33425756.945978757,3527776.162365879,6441632942.221201,1836562.1787994143,10006537.775491444,81186222.3026644,150555912.80248046,84079256.56360233,180136304.9380378,376048403.8228164,77328488.36210772,839077909.6213682,945886066.1625056,62081275.89811041,8591078638.49616,1.1579208923731621e+71,121338596.9817669,1607839940.2073452,815695851.2035792,37192142.48982901,918092767.9281678,2879598849.450116,85803173413.55464,832580766.6411946,90251793.54718389,681257.1643218538,8700.29819987643,1458169.1145084086,1493381467.7090552,67801277.7910855,105295853.86106896,13451888.29273577,2149134.5631144335,481662.2489855759,31093030386.47053,10509.882498725145,51689135.022308,987201.6063845576,420668.38418375625,82432322.08630364,918142064.3590244,985442357.3695192,7263471.483856821,24291116.757644262,416436480.1971001,49747355.710096866,67031562.819796525
2024-06-06 00:00:00+00:00,507564076.6933505,8838029.606687758,533582920.9922455,77828879.6347052,868767269.6525548,35330589.08959186,313363315.0841,1525061.3583298533,8692690784.440067,412952.40835542965,87772059.42238979,56679327.77349198,10856381.691227,177283156.88337395,80086652441.35,22145147.98495992,516652643.6723957,810510309.4942398,88525828.65656723,514884761.1439503,738805430.9010766,15721.863561708982,287551047.88392997,84465326.17356879,147094931.6594534,861094905.4243653,591738794.3550769,669276834.8474041,91478906.65860592,9303233396.450275,100328645.70022216,33417224.28046995,3539320.4279247196,6441483942.221199,1836717.7729344144,10006537.775491444,81395439.5571554,150624054.97465065,84078847.86308241,180137236.5007417,392163686.58102566,77473023.35868125,839072953.2075227,945900733.405434,62239650.75654919,8600260876.707867,1.1579208923731621e+71,121405723.03034478,1613566271.8793702,814900085.67445,37309768.67445123,918129971.4581678,2879561843.2885427,85803083157.1119,832613536.5419033,90251793.54718389,681257.1643218538,8700.513326822356,1457620.2346085296,1493488417.2735417,67802489.96298313,105365267.75118291,13507000.241971172,2152413.351860855,483315.4891412337,31038382141.100513,10509.882498725145,51695479.3382315,987201.6063845576,421635.3190494998,82384408.12917224,919619409.4710124,986259084.970429,7263471.483856821,24291116.757644262,417207738.0686001,49747318.75434421,67146423.96765468
2024-06-07 00:00:00+00:00,507581909.74058145,8830112.55532553,533582920.9922455,77900114.67622748,871344072.9924098,35314201.917492434,313363315.0841,1525061.3583298533,8693354694.098543,413666.3213620776,87774730.0355898,56665084.810078904,10856381.691227,177265180.51128107,80086652441.35,22137879.30791821,517332929.11651504,810553003.7241412,88587152.85565828,514841625.1746028,739680526.4776638,15718.690715538982,287402450.2745364,84458827.34101534,146835994.27343485,861212825.599602,591553032.2142364,670380475.7103431,91460325.56932844,9303764738.045645,99915781.54217598,33497411.502429336,3539320.4279247196,6441483942.221199,1840727.1020100445,10006537.775491444,80431377.4272144,150598968.41256487,84081378.81490353,180131390.93681082,392163686.58102566,77828466.48493616,839072734.7195146,945900090.0132456,62132361.538010284,8597043667.948324,1.1579208923731621e+71,121565037.6634734,1633232735.2385635,817619458.892786,36879212.978085905,918149971.4581678,2879561843.2885427,85803083157.1119,834305291.2119033,90251578.90918387,681257.1643218538,8700.523326822358,1457535.784339555,1493965108.8596478,67880673.0807096,105374587.01408207,13379546.329043929,2156802.479333808,483726.9200349037,31010118741.967087,10509.882498725145,51688657.753134355,987200.7707449276,422356.20352715295,82355743.5571822,921216371.7710124,986263785.3451992,7263471.483856821,24291116.757644262,417018208.6829001,49747318.75434421,67066862.90112154
2024-06-08 00:00:00+00:00,507691572.3553125,8842188.165078647,533582920.9922455,78058454.76792186,871794958.6868482,35430089.07435354,313363315.0841,1525061.3583298533,8690775158.925209,416541.6172181913,87773912.05968978,56665084.810078904,10856381.691227,177314362.3389701,80086652441.35,22135874.487871576,520592567.5549105,810780220.0693358,88596305.92972235,512563277.09025073,737457935.1008663,15695.984018023895,287437963.3704149,84455997.99810666,146461524.7565166,861099692.6594868,590521592.7584125,670419707.0667092,91796817.7325232,9290794605.205357,99852768.27636316,33498963.16576371,3539320.4279247196,6441483942.221201,1837238.5406352845,10011378.015491445,80456345.12608156,150714690.41125616,84083218.34034015,180143513.57259884,392163686.58102566,78270148.91819774,839151292.8738567,945928693.1393654,62216211.88823387,8601149103.668642,1.1579208923731621e+71,122166647.10842451,1628076055.9777074,817787788.5633353,36831643.04738404,918196162.8695822,2879606651.5226727,85802634363.0539,834303902.8819033,90248069.452219,681257.1643218538,8700.523326822358,1457535.784339555,1493916930.7678747,67803940.21985565,105048712.79745868,13467447.05656857,2162952.5018449267,484164.4470525034,31113679994.31268,10509.882498725145,51668157.33410227,987203.638598955,423035.68109288765,82369005.50931855,921252097.0139908,986268803.1696194,7195095.6160297245,24291116.757644262,417185109.99750006,49788395.02249866,67106278.07376877
2024-06-09 00:00:00+00:00,507653732.56617755,8844285.755050806,533582920.9922455,78087624.91861363,871847536.3537629,35453858.34633362,313363315.0841,1524971.7097898829,8689854688.798923,416338.07180270104,87782419.90928979,56674417.120772034,10856381.691227,177350629.9252344,80086652441.35,22134988.68754073,521146391.7062272,810870288.6864185,88387797.69600548,512632812.000014,737392603.9503566,15691.634185134995,287417113.64136887,84446542.44603246,146799650.07400203,860993692.8986859,590210318.0823916,670511551.9141809,91803440.81563036,9285949717.701008,99828703.84682524,33491820.873184204,3539320.4279247196,6441483942.221201,1791495.2117245856,10011378.015491445,80543309.02701843,150714690.41125616,84084873.001861,180151111.3838891,392166464.3610257,78290403.80582081,839120683.2047334,945929775.4766155,62214890.12764074,8611318103.918348,1.1579208923731621e+71,122728670.40597317,1619539860.8630874,818025150.00771,36809591.74807005,918359961.6809973,2879629368.752672,85802681110.81654,834336107.0919033,90248049.50997274,681257.1643218538,8701.095835026345,1457534.0024585351,1494166350.2241163,67829015.29402865,105044374.46393391,13452838.864239477,2162541.7083822223,483357.813779936,30998570869.750767,10509.882498725145,51710340.7218082,987209.1736209268,423358.435948329,82334815.41786158,921268532.7368772,986269565.1532264,7195095.6160297245,24291116.757644262,417146628.4556001,49849778.58896405,67115582.18287458
2024-06-10 00:00:00+00:00,506532560.7558449,8924752.098103566,533582920.9922455,78069760.51744643,872003705.7570729,35340475.90807035,313363315.0841,1524971.7097898829,8690777922.693148,417022.66301281686,87775767.00128978,56675416.84891035,10856381.691227,177342075.8104721,80086652441.35,22133966.734832782,520833144.7993539,809686937.5169085,88441296.78922808,512632812.000014,736087006.0334872,15712.44052708919,287369267.6500689,84434641.5792897,147123181.5786396,861222374.0174749,587325233.5213314,674006808.1509591,91811156.4212308,9289430005.588478,99613509.11516824,33489577.08890593,3545714.5317300996,6498954405.45228,1792615.9517108856,10012710.103921505,80586397.21381569,146982706.58188236,84085926.14945106,180148734.53316835,392166464.3610257,78229499.62153275,838910037.2246331,945929775.0732256,63154659.03597684,8610954299.603342,1.1579208923731621e+71,123484938.66224924,1596655272.1398897,817938411.5990157,36884985.74807005,918372883.1170472,2879629368.752672,85802634551.36034,834188283.1639034,90248049.50997274,681257.1643218538,8701.095835026345,1422557.030994055,1497592853.2479136,67821624.91813095,105072084.80006136,13476538.781660331,2162334.2082970855,484094.164322356,31177102661.474895,10509.882498725145,51700483.090570934,987215.688661694,423496.5713622268,82069973.11052705,922754186.8333688,986275716.2823384,7195095.6160297245,24291116.757644262,417215325.5850001,49876593.72816464,67211170.48083767
2024-06-11 00:00:00+00:00,506484829.1186032,8915342.402467698,533582920.9922455,78168357.5397783,871993165.7557437,35371424.426143244,313363315.0841,1524971.7097898829,8691016321.357513,413799.8772620084,87803424.40118976,56676304.98158845,10856381.691227,178302719.12464097,80086652441.35,22108707.714860935,518374190.6568535,810741254.610663,88469528.03910512,512633981.7288252,736390727.2954621,15723.515701809189,287392528.22701997,84425038.20104246,146768788.2677574,861338408.5547385,586385829.4194269,677559907.7222112,91812069.97041328,9288432376.43692,99971494.18268056,33459298.390576273,3545714.5317300996,6492435268.64016,1790228.8322231558,10012734.497851504,80674597.16705811,146367613.4557895,84088740.37731065,180142523.60114497,392135908.8010257,78096787.89117268,839122307.610172,945484596.5482256,63171160.11513841,8613283411.982244,1.1579208923731621e+71,125236174.7008308,1595368896.0944417,818398993.6314278,36884985.74807005,918385730.3334708,2879629368.752672,85802285899.04413,835001782.3639034,90248049.50997274,681257.1643218538,8701.114883230748,1422402.3944545551,1503841804.0680194,68020737.34203582,104979809.8471987,13365091.37746017,2166540.2546480163,483935.196919175,31464620624.784996,10509.882498725145,51683250.01133138,987215.688661694,423555.84262239345,82090056.13325892,922758722.2132034,986276732.3230332,7195095.6160297245,24139601.152660325,417269402.9019001,49948125.78825432,66919988.18194996
2024-06-12 00:00:00+00:00,506350793.4619833,8870120.971930575,533582920.9922455,78088152.86602439,871757652.3250933,35045805.54334755,313363315.0841,1522648.4068731146,8683814910.27044,413541.77527502814,87805885.88038978,56675635.34180118,10856381.691227,178331343.739486,80086652441.35,22108866.13817961,518500469.7225829,810948699.7734028,88429769.0305078,512615812.7288252,735070685.6696124,15726.25712484919,243534464.22358295,84429475.4657105,146766344.26203865,861585307.264292,585837934.9760029,673194235.624443,91830991.8183408,9304378281.675188,99940855.2608565,33458437.75028424,3545714.5317300996,6492435268.64016,1805794.49329704,10012734.497851504,80574873.37057732,147414619.82303464,84089239.85658206,180142465.5979627,393553259.3505854,77947283.06362773,839817618.153372,945989881.0752256,62947122.72323774,8613894245.682728,1.1579208923731621e+71,126016338.58122824,1594277322.056954,818534562.8891919,36951741.32450566,918400100.0811936,2879621594.0362477,85802413584.93677,834982310.0048034,90266065.0316158,681257.1643218538,8701.114883230748,1422670.925520195,1501882816.6341555,67949718.63104562,104903045.4293176,13334694.48250501,2163740.3025604174,483089.5944831045,30816052253.75827,10509.417700557566,51694249.28492778,987198.512302284,423734.7161718109,82090963.9234732,922775875.415165,986301730.9121872,7195095.6160297245,24139601.152660325,417928474.07690006,49411851.87994655,66904683.38750595
2024-06-13 00:00:00+00:00,505899080.72722954,8875727.248688616,533582920.9922455,78208696.38970731,871758766.045354,35092358.642148,313363315.0841,1522113.3287296551,8681780345.982056,401595.2512431292,87814095.97038977,56676969.72678131,10856381.691227,178279456.61348763,80086652441.35,22101641.195115533,517393175.733881,810926340.4083058,88210858.4860881,512642907.8688252,734563568.3222965,15797.928098821178,243418271.1522441,84421204.22340208,146730591.1784046,861630067.1288049,584718592.6133453,670264999.3891925,91834144.4814902,9307084368.131369,100648860.43690155,33458143.31520477,3547095.3558170088,6492435268.64016,1801592.6707910069,10012734.497851504,80670427.56507632,147414619.82303464,84090796.51832406,180518925.8670489,393551784.4177082,78140886.14433779,839728382.7592721,945971811.5710056,62378999.10887202,8616931234.59825,1.1579208923731621e+71,126073726.13453025,1599760012.2926104,818344424.83517,36956482.119621165,918412738.4097936,2879617681.3651476,85802429950.29828,835013878.6548034,90318609.46667768,681257.1643218538,8701.83803182885,1422670.925520195,1498080459.8247464,68194983.48185487,104918430.50628078,13018534.370280344,2165379.9991274523,483484.86871591595,31212212389.795723,10509.417700557566,51348093.8828084,987122.7266800178,424320.95916419267,82121141.96136035,922777003.185163,986305672.2782933,7195095.6160297245,24139601.152660325,417935981.0796,49424938.80206829,66849778.169453755
2024-06-14 00:00:00+00:00,505861596.54506,8873943.004371734,533582920.9922455,78277183.54000455,872126796.720061,35180169.04597322,313363315.0841,1522059.1905134865,8645874103.19188,401486.1014253914,87637055.47133152,56676969.72678131,10856381.691227,178352826.67308328,80086652441.35,22091239.302723825,518651882.8172799,809450458.0104753,88332393.96021265,512655047.2836145,734814338.6207812,15787.33653283118,243786838.96680072,84428227.22340208,146692775.3920966,861622926.133142,584632777.8578043,670803653.7044638,91834948.16582292,9309547289.379478,100782195.88130076,33333376.16289215,3547095.3558170088,6518199718.414445,1802140.5091080368,10012734.497851504,80918222.64279266,147414619.82303464,84094305.51963857,180503315.53628537,393553130.33405095,78312428.47764197,839718493.703052,945974777.8840055,62504676.12640635,8606877451.0788,1.1579208923731621e+71,125908351.10523766,1598851542.5992565,818123563.0211875,36962889.097853534,918412738.4097936,2879530083.2751474,85802406603.43628,834948901.4148034,90422847.45407768,681257.1643218538,8701.83803182885,1419300.085520195,1499588375.888557,67597164.70021585,104985044.51300758,13064412.16483048,2164682.054347972,485683.65419623314,31014919039.665085,10509.417700557566,51433093.32615525,987116.8570176696,424807.7469291463,82111918.84768263,922777003.185163,986301237.073056,7195095.6160297245,24139601.152660325,418436037.2366001,49424938.80206829,66895669.571315445
2024-06-15 00:00:00+00:00,505887580.1273999,8875461.571441801,533582920.9922455,78277041.89737166,872627831.7394211,35168392.10668669,313363315.0841,1522059.1905134865,8642804091.737934,401248.3431043186,87618919.58673151,56676969.72678131,10856381.691227,178380595.83014315,80086652441.35,22092227.456901092,519585903.4287432,809515907.2981995,88323089.78944838,512708737.3136145,734656003.6143466,15783.450362071178,243845240.8907507,84428422.97637007,145572932.5158809,861577929.504966,577980445.5413013,670748454.0758295,91839065.95522223,9310614526.46005,100720854.74398312,33266965.03140419,3328919.3256161395,6517996322.968954,1799193.8229225017,10012734.497851504,81013408.83297019,147414619.82303464,84096523.36021897,180495617.3896332,393436741.7927733,78408313.7413976,839785218.1411645,945971495.0310056,62386665.1261582,8606481547.466085,1.1579208923731621e+71,125389973.28295285,1593058032.800345,818274068.712247,36994613.45785353,918412738.4097936,2879517080.9851475,85802143515.19261,834947328.3648034,90480646.16840948,681257.1643218538,8701.860111245225,1419400.085520195,1499874780.1423416,67537222.12198761,104996260.7079563,13072112.74287095,2162965.9530069423,485750.5259787583,31024625948.37378,10508.45135753176,51468186.41773411,987116.8570176696,425026.2044569672,82137358.32112305,922796282.1685424,986309016.17312,7195095.6160297245,24139601.152660325,418476614.9466001,49424938.80206829,66920424.80353844
